"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"日付/時刻：トランザクションの掲載日/時刻"
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"注：開始日が2025年1月1日以降のレポートには、掲載日でインデックスが作成されています。決済済みトランザクションと留保中トランザクションの両方が含まれており、2つの新しい列があります。 インテグレーションやサードパーティのマッピングを更新することが必要になる場合があります。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計","トランザクションのステータス","トランザクション開始日"
"2026/07/18 16:45:34 JST","12397487423","注文","503-2510206-2603823","pr_1296040_20260704_31478674_0001","クーリア シール ボンボンドロップシール すいーつボンボン 01215","1","amazon.jp","出品者","","東京都","205-000","","864","86","0","0","0","0","0","0","0","0","-161","0","0","0","789","支払い実行済み","2026/07/27 2:59:32 JST"
"2026/07/18 16:45:34 JST","12397487423","注文","250-4076447-1880624","pr_1296040_20250614_26607517_0001","チャオ (CIAO) ちゅ~るごはん まぐろバラエティ 14g×20本 猫用おやつ","2","amazon.jp","出品者","","東京都","182-003","","2,682","268","0","0","0","0","0","0","0","0","-273","0","0","0","2,677","支払い実行済み","2026/07/26 22:53:11 JST"
"2026/07/18 16:45:35 JST","12397487423","注文","503-7591502-6208618","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","大阪府","530-003","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/07/26 16:17:30 JST"
"2026/07/18 16:45:35 JST","12385292663","配送サービス","503-3769619-6609440","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:35 JST"
"2026/07/18 16:45:35 JST","12385292663","配送サービス","250-2172909-2143829","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:35 JST"
"2026/07/18 16:45:35 JST","12385292663","配送サービス","250-4076447-1880624","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:35 JST"
"2026/07/18 16:45:37 JST","12397487423","注文","249-1375594-4785401","pr_1296040_20260713_31611967_0001","【公式】 コスメテックスローランド ラテボタニカル クレンズジェル 300ml クレンジング ジェル 洗顔 メイク落�","1","amazon.jp","出品者","","宮城県","989-617","","1,550","155","0","0","0","0","0","0","0","0","-195","0","0","0","1,510","支払い実行済み","2026/07/26 16:11:48 JST"
"2026/07/18 16:45:37 JST","12397487423","注文","503-3769619-6609440","pr_1296040_20260704_31478674_0001","クーリア シール ボンボンドロップシール すいーつボンボン 01215","1","amazon.jp","出品者","","富山県","939-036","","864","86","0","0","0","0","0","0","0","0","-161","0","0","0","789","支払い実行済み","2026/07/26 19:35:44 JST"
"2026/07/18 16:45:38 JST","12385292663","配送サービス","250-9209039-3519028","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:38 JST"
"2026/07/18 16:45:38 JST","12385292663","配送サービス","249-7506459-1143803","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:38 JST"
"2026/07/18 16:45:41 JST","12397487423","注文","249-9499470-0463864","3Y-N24A-UK0M","【セット品】 いなば 鶏づくし とりささみ 5種 (180ｇ×5袋) 合計5袋セット 猫 キャットフード ウェット ゼリー お","1","amazon.jp","出品者","","千葉県","289-252","","1,982","198","0","0","0","0","0","0","0","0","-370","0","0","0","1,810","支払い実行済み","2026/07/27 7:20:20 JST"
"2026/07/18 16:45:41 JST","12397487423","注文","503-4128738-6708620","pr_1296040_20260704_31478543_0001","クーリア シール プレミアムオーロラスポンジシール おやすみバニー 91148","1","amazon.jp","出品者","","大阪府","571-001","","473","47","0","0","0","0","0","0","0","0","-33","0","0","0","487","支払い実行済み","2026/07/26 18:50:36 JST"
"2026/07/18 16:45:42 JST","12385292663","配送サービス","503-2255868-9576655","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:42 JST"
"2026/07/18 16:45:43 JST","12397487423","注文","503-2809686-3692655","AM-KAFN-973E","黒瀬ペットフード 長崎県産 あわの穂 80g (1個)","1","amazon.jp","出品者","","大阪府","571-005","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/07/26 18:29:12 JST"
"2026/07/18 16:45:43 JST","12397487423","注文","503-2255868-9576655","IB-0HP8-NVUP","【まとめ買い】Bioré ビオレ 冷タオル 無香性 5本入×5セット 計25本 ＋ オリジナルスパウトパウチ付き 冷感タオ�","1","amazon.jp","出品者","","山梨県","406-003","","2,709","271","0","0","0","0","0","0","0","0","-341","0","0","0","2,639","支払い実行済み","2026/07/26 20:53:40 JST"
"2026/07/18 16:45:43 JST","12397487423","注文","249-0745012-0346231","pr_1296040_20260506_30678663_0001","【公式】ICY ZAP アイシーザップ クーリングスクエアパック クールフェイスパック 部分用マスク CICAエクソソー�","1","amazon.jp","出品者","","新潟県","959-023","","1,091","109","0","0","0","0","0","0","0","0","-111","0","0","0","1,089","支払い実行済み","2026/07/26 9:22:11 JST"
"2026/07/18 16:45:44 JST","12397487423","注文","250-4997383-4092631","pr_1296040_20260108_29191932_0001","日本カルシウム工業 冷水筒浄水パック 水道水の塩素・カルキを99%カット アルカリイオン水が簡単","1","amazon.jp","出品者","","千葉県","270-117","","1,602","160","0","0","0","0","0","0","0","0","-298","0","0","0","1,464","支払い実行済み","2026/07/26 13:10:18 JST"
"2026/07/18 16:45:45 JST","12385292663","配送サービス","249-7628308-3741406","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:45 JST"
"2026/07/18 16:45:48 JST","12385292663","配送サービス","503-2084628-0447062","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:48 JST"
"2026/07/18 16:45:48 JST","12385292663","配送サービス","503-9655868-5449430","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:48 JST"
"2026/07/18 16:45:48 JST","12397487423","注文","249-6804703-9799819","pr_1296040_20260704_31478669_0001","クーリア シール ボンボンドロップシール うぃっしゅボンボン 01214","1","amazon.jp","出品者","","埼玉県","367-021","","864","86","0","0","0","0","0","0","0","0","-161","0","0","0","789","支払い実行済み","2026/07/26 16:09:56 JST"
"2026/07/18 16:45:48 JST","12397487423","注文","250-2172909-2143829","pr_1296040_20260506_30678663_0001","【公式】ICY ZAP アイシーザップ クーリングスクエアパック クールフェイスパック 部分用マスク CICAエクソソー�","1","amazon.jp","出品者","","東京都","114-000","","1,095","110","0","0","0","0","0","0","0","0","-111","0","0","0","1,094","支払い実行済み","2026/07/27 2:44:00 JST"
"2026/07/18 16:45:49 JST","12397487423","注文","250-8111139-5033446","pr_1296040_20260709_31556345_0001","クーリア シール ボンボンドロップシール まじょねこボンボン 01213","1","amazon.jp","出品者","","大阪府","536-000","","864","86","0","0","0","0","0","0","0","0","-161","0","0","0","789","支払い実行済み","2026/07/27 9:22:26 JST"
"2026/07/18 16:45:49 JST","12397487423","注文","503-5319319-3991054","OC-UGNR-32XG","エクセル 乳酸菌生成エキス コスモスラクト バード 30ml 鳥用 サプリ 綿棒付き","1","amazon.jp","出品者","","東京都","150-001","","2,173","217","0","0","0","0","0","0","0","0","-405","0","0","0","1,985","支払い実行済み","2026/07/27 4:01:01 JST"
"2026/07/18 16:45:51 JST","12385292663","配送サービス","249-9499470-0463864","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:51 JST"
"2026/07/18 16:45:52 JST","12397487423","注文","249-3799984-2802241","pr_1296040_20260717_31663963_0001","クーリア シール ボンボンドロップシール パールベール よるえなボンボン 01220","1","amazon.jp","出品者","","千葉県","264-002","","891","89","0","0","0","0","0","0","0","0","-166","0","0","0","814","支払い実行済み","2026/07/26 9:08:31 JST"
"2026/07/18 16:45:55 JST","12385292663","配送サービス","249-3799984-2802241","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:55 JST"
"2026/07/18 16:45:55 JST","12385292663","配送サービス","250-4599684-6784651","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:55 JST"
"2026/07/18 16:45:58 JST","12385292663","配送サービス","503-6697616-2407805","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:58 JST"
"2026/07/18 16:45:58 JST","12385292663","配送サービス","503-2809686-3692655","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:58 JST"
"2026/07/18 16:45:58 JST","12385292663","配送サービス","249-2038194-0497435","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:45:58 JST"
"2026/07/18 16:46:00 JST","12397487423","注文","249-0954525-0696669","pr_1296040_20260330_30175449_0001","クーリア シールバインダー とうめいシールバインダー クリア 01065","1","amazon.jp","出品者","","東京都","190-001","","1,091","109","0","0","0","0","0","0","0","0","-204","0","0","0","996","支払い実行済み","2026/07/26 17:01:41 JST"
"2026/07/18 16:46:01 JST","12385292663","配送サービス","249-0247736-1973442","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:01 JST"
"2026/07/18 16:46:04 JST","12385292663","配送サービス","250-7991150-6831866","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:04 JST"
"2026/07/18 16:46:04 JST","12385292663","配送サービス","503-4128738-6708620","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:04 JST"
"2026/07/18 16:46:08 JST","12385292663","配送サービス","503-9698966-2305400","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:08 JST"
"2026/07/18 16:46:08 JST","12385292663","配送サービス","249-3971745-8515865","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:08 JST"
"2026/07/18 16:46:08 JST","12385292663","配送サービス","503-9340501-0108634","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:08 JST"
"2026/07/18 16:46:11 JST","12385292663","配送サービス","249-9416334-2749421","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:11 JST"
"2026/07/18 16:46:14 JST","12385292663","配送サービス","249-6872982-8588667","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:14 JST"
"2026/07/18 16:46:21 JST","12385292663","配送サービス","249-6804703-9799819","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:21 JST"
"2026/07/18 16:46:24 JST","12385292663","配送サービス","249-0745012-0346231","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:24 JST"
"2026/07/18 16:46:27 JST","12385292663","配送サービス","250-0164440-0007803","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:27 JST"
"2026/07/18 16:46:27 JST","12385292663","配送サービス","503-7591502-6208618","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:27 JST"
"2026/07/18 16:46:30 JST","12385292663","配送サービス","249-0420454-2299066","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:30 JST"
"2026/07/18 16:46:40 JST","12385292663","配送サービス","503-8212604-5289449","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:40 JST"
"2026/07/18 16:46:50 JST","12385292663","配送サービス","503-4242579-6707832","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/18 16:46:50 JST"
"2026/07/18 16:47:12 JST","12397487423","注文","249-0247736-1973442","FN-IYIY-GY9L","ゴン太の歯磨き専用ガムSSサイズ L8020乳酸菌入り 3種 アソート 120g ×3個セット 国産品","1","amazon.jp","出品者","","東京都","108-007","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/07/26 14:55:38 JST"
"2026/07/18 16:47:23 JST","12397487423","注文","250-8640306-8680617","88-70W1-XZMJ","【まとめ買い】熱中対策 シャツクール 冷感ストロング 詰替用 250ml×4個セット ＋ オリジナルスパウトパウチ付�","1","amazon.jp","出品者","","栃木県","329-215","","2,709","271","0","0","0","0","0","0","0","0","-341","0","0","0","2,639","支払い実行済み","2026/07/26 16:39:25 JST"
"2026/07/18 16:47:35 JST","12397487423","注文","250-4797465-9159040","pr_1296040_20250502_25798206_0001","ペティオ (Petio)犬用食器 Porta 木目調 陶器食器 M","11","amazon.jp","出品者","","兵庫県","674-007","","8,820","882","0","0","0","0","0","0","0","0","-895","0","0","0","8,807","支払い実行済み","2026/07/26 9:57:55 JST"
"2026/07/18 16:47:44 JST","12397487423","注文","503-8748762-4369442","pr_1296040_20251120_28634907_0001","肌ラボ 白潤 薬用美白化粧水 しっとり 大容量ポンプ 400ml","1","amazon.jp","出品者","","愛知県","451-001","","1,839","184","0","0","0","0","0","0","0","0","-231","0","0","0","1,792","支払い実行済み","2026/07/26 22:23:17 JST"
"2026/07/18 16:47:45 JST","12397487423","注文","249-9527494-3131026","pr_1296040_20250722_27263156_0001","ペロQ 犬用おやつ ビーフ&チーズ（4本） チキン&ミルク（4本）スイートポテト（4本）まとめ買い【12本セット】�","2","amazon.jp","出品者","","Chiba-ken","285-083","","3,364","336","0","0","0","0","0","0","0","0","-627","0","0","0","3,073","支払い実行済み","2026/07/26 8:46:00 JST"
"2026/07/18 16:47:46 JST","12397487423","注文","503-1278933-7475800","9P-8PHK-967H","【まとめ買い】潤素肌 薬用和ハッカ 水ミスト 250mL×6個 オリジナルスパウトパウチ付き 化粧水 ミスト ハッカ �","1","amazon.jp","出品者","","山口県","752-090","","3,800","380","0","0","0","0","0","0","0","0","-479","0","0","0","3,701","支払い実行済み","2026/07/28 3:51:49 JST"
"2026/07/18 16:47:48 JST","12397487423","注文","503-9655868-5449430","pr_1296040_20260506_30678671_0001","【公式】ICY ZAP アイシーザップ ネッククーラー サマーシャーベットの香り (サマーシャーベット)","1","amazon.jp","出品者","","大阪府","565-085","","727","73","0","0","0","0","0","0","0","0","-74","0","0","0","726","支払い実行済み","2026/07/26 8:14:17 JST"
"2026/07/18 16:47:48 JST","12397487423","注文","249-0420454-2299066","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","三重県","515-331","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/07/26 19:07:25 JST"
"2026/07/18 16:47:50 JST","12397487423","注文","249-4015245-8409464","pr_1296040_20260715_31629780_0001","ビオレu 【大容量】 つめかえ用4回分 1.35リットル (x 1)","1","amazon.jp","出品者","","京都府","612-843","","1,082","108","0","0","0","0","0","0","0","0","-110","0","0","0","1,080","支払い実行済み","2026/08/02 4:28:59 JST"
"2026/07/18 16:48:01 JST","12397487423","注文","249-7870906-7573429","4970501033585-4970501033592","デビフ dbf おさんぽくん ササミ と 鶏肉&レバー 60g(15g×4袋) ×４袋セット 犬用 おやつ 2種 アソート","1","amazon.jp","出品者","","埼玉県","361-005","","1,271","127","0","0","0","0","0","0","0","0","-129","0","0","0","1,269","支払い実行済み","2026/07/26 23:57:24 JST"
"2026/07/18 16:48:12 JST","12397487423","注文","250-4689117-5370204","4973321945755-3","サンライズ ゴン太の歯磨き専用ガムSSサイズ L8020乳酸菌入り ブルーベリー味 120g 3袋セット 犬用","1","amazon.jp","出品者","","滋賀県","520-160","","1,164","116","0","0","0","0","0","0","0","0","-119","0","0","0","1,161","支払い実行済み","2026/07/26 9:23:23 JST"
"2026/07/18 16:48:14 JST","12397487423","注文","250-1392394-2596613","pr_1296040_20260704_31478669_0001","クーリア シール ボンボンドロップシール うぃっしゅボンボン 01214","1","amazon.jp","出品者","","神奈川県","231-082","","864","86","0","0","0","0","0","0","0","0","-161","0","0","0","789","支払い実行済み","2026/07/26 12:28:30 JST"
"2026/07/18 16:48:17 JST","12397487423","注文","249-0311259-0147877","pr_1296040_20260506_30678663_0001","【公式】ICY ZAP アイシーザップ クーリングスクエアパック クールフェイスパック 部分用マスク CICAエクソソー�","2","amazon.jp","出品者","","大阪府","590-000","","2,182","218","0","0","0","0","0","0","0","0","-222","0","0","0","2,178","支払い実行済み","2026/07/26 22:03:43 JST"
"2026/07/18 16:48:20 JST","12397487423","注文","249-8552139-0509433","9H-NBAZ-EEC8","【セット品】いなば まぐろジュレ 乳酸菌入り バラエティ 3種 （65g×4個） 3箱セット +オリジナルスプーン付き �","1","amazon.jp","出品者","","東京都","192-006","","2,345","235","0","0","0","0","0","0","0","0","-437","0","0","0","2,143","支払い実行済み","2026/07/26 14:38:15 JST"
"2026/07/18 16:48:36 JST","12397487423","注文","250-7991150-6831866","pr_1296040_20260717_31663963_0001","クーリア シール ボンボンドロップシール パールベール よるえなボンボン 01220","1","amazon.jp","出品者","","埼玉県","359-003","","891","89","0","0","0","0","0","0","0","0","-166","0","0","0","814","支払い実行済み","2026/07/26 16:30:21 JST"
"2026/07/18 16:48:44 JST","12397487423","注文","503-2084628-0447062","pr_1296040_20260119_29309089_0001","ロイヤルカナン FHN エクシジェント トライアルセット 猫用 120g×3種","1","amazon.jp","出品者","","神奈川県","230-000","","1,164","116","0","0","0","0","0","0","0","0","-119","0","0","0","1,161","支払い実行済み","2026/07/26 11:31:48 JST"
"2026/07/18 16:49:26 JST","12397487423","注文","503-4242579-6707832","pr_1296040_20260704_31478674_0001","クーリア シール ボンボンドロップシール すいーつボンボン 01215","2","amazon.jp","出品者","","茨城県","300-234","","1,727","173","0","0","0","0","0","0","0","0","-321","0","0","0","1,579","支払い実行済み","2026/07/26 16:13:04 JST"
"2026/07/18 16:49:26 JST","12397487423","注文","503-4242579-6707832","pr_1296040_20260704_31478669_0001","クーリア シール ボンボンドロップシール うぃっしゅボンボン 01214","1","amazon.jp","出品者","","茨城県","300-234","","864","86","0","0","0","0","0","0","0","0","-161","0","0","0","789","支払い実行済み","2026/07/26 16:13:04 JST"
"2026/07/18 17:12:36 JST","12397487423","注文","250-1446333-9041460","SET-0004","【セット品】アース モンスーン 虫よけ線香 ラベンダーの香り 100巻 + 保存缶セット 専用保存缶付き 線香立て付","1","amazon.jp","出品者","","神奈川県","252-018","","4,527","453","0","0","0","0","0","0","0","0","-570","0","0","0","4,410","支払い実行済み","2026/07/26 15:42:20 JST"
"2026/07/18 21:37:27 JST","12397487423","注文","503-8410665-0481442","pr_1296040_F_20260306_29879681_0001","ロイヤルカナン FHN キトン 子猫用 成長後期の子猫専用フード 生後12ヵ月以下 ドライ キャットフード （オリジ�","1","amazon.jp","Amazon","","大阪府","542-008","","4,363","437","182","18","0","0","0","-182","-18","0","-813","-472","0","0","3,515","支払い実行済み","2026/07/26 10:36:28 JST"
"2026/07/19 3:40:35 JST","12397487423","注文","250-6187431-3696634","pr_1296040_F_20260401_30192243_0001","クーリア バインダー ボンボンドロップシールバインダーセット キャンディツインズ 01222","1","amazon.jp","Amazon","","埼玉県","335-001","","1,609","161","0","0","0","0","0","0","0","0","-300","0","0","0","1,470","支払い実行済み","2026/07/26 23:14:22 JST"
"2026/07/19 10:06:30 JST","12397487423","注文","503-5562369-0582250","TB-VVSS-PXQ0","マルカン ちゅーいんぐかむかむ さつまいも ８枚入り ×3袋セット 犬 おやつ かため ドッグフード","1","amazon.jp","出品者","","神奈川県","239-080","","1,345","135","0","0","0","0","0","0","0","0","-136","0","0","0","1,344","支払い実行済み","2026/07/27 21:18:34 JST"
"2026/07/19 13:12:34 JST","12385292663","配送サービス","503-4852418-9079837","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:34 JST"
"2026/07/19 13:12:34 JST","12385292663","配送サービス","249-1806286-6100640","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:34 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","503-9208457-4245404","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","249-9886572-6991828","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-589","-589","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","503-2775429-9395064","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","503-3468952-9373402","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-491","-491","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","250-4740141-6437407","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-491","-491","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","250-6269211-7006239","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","250-4931255-8094229","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:37 JST","12385292663","配送サービス","503-5928687-2461400","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:37 JST"
"2026/07/19 13:12:44 JST","12385292663","配送サービス","250-7216561-1271023","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:44 JST"
"2026/07/19 13:12:44 JST","12385292663","配送サービス","503-5359455-5090218","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/19 13:12:44 JST"
"2026/07/19 13:12:50 JST","12385292663","配送サービス","249-7453634-8345407","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-438","-438","支払い実行済み","2026/07/19 13:12:50 JST"
"2026/07/19 13:12:53 JST","12385292663","配送サービス","250-1517725-0366255","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-455","-455","支払い実行済み","2026/07/19 13:12:53 JST"
"2026/07/19 13:12:53 JST","12385292663","配送サービス","250-2084248-1279048","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-438","-438","支払い実行済み","2026/07/19 13:12:53 JST"
"2026/07/19 13:12:53 JST","12385292663","配送サービス","249-8219761-8127013","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-455","-455","支払い実行済み","2026/07/19 13:12:53 JST"
"2026/07/19 13:13:05 JST","12385292663","配送サービス","249-0966986-8359056","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/19 13:13:05 JST"
"2026/07/19 13:13:05 JST","12385292663","配送サービス","250-5803286-2129437","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/19 13:13:05 JST"
"2026/07/19 13:13:05 JST","12385292663","配送サービス","503-7647955-0406227","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/19 13:13:05 JST"
"2026/07/19 13:13:05 JST","12385292663","配送サービス","503-3930291-3743063","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/19 13:13:05 JST"
"2026/07/19 13:13:05 JST","12385292663","配送サービス","249-7471733-4335864","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/19 13:13:05 JST"
"2026/07/19 13:13:05 JST","12385292663","配送サービス","503-5232829-6839014","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/19 13:13:05 JST"
